method,query_id,origin,destination,distance_m,reachable,expanded_nodes,elapsed_ms,correct
bidirectional_dijkstra,3597,5306607719,474797429,6368.215000,True,18757,28.966812,True
bidirectional_dijkstra,3598,5185083151,5849847821,3497.178000,True,3808,5.061288,True
bidirectional_dijkstra,3599,8091600939,9223668069,8281.283000,True,34523,53.097213,True
bidirectional_dijkstra,3600,12111393897,8267894283,3488.096000,True,4880,6.474026,True
bidirectional_dijkstra,3601,3130311623,114328957,3964.342000,True,4940,6.363396,True
bidirectional_dijkstra,3602,13050276131,285945203,1504.795000,True,420,0.449834,True
bidirectional_dijkstra,3603,4455723315,2852022761,3793.686000,True,5620,7.475029,True
bidirectional_dijkstra,3604,11435369203,11358843698,inf,False,4,0.010139,True
bidirectional_dijkstra,3605,12514558274,12109158763,4331.996000,True,8767,12.863647,True
bidirectional_dijkstra,3606,5306607719,4687572394,3628.094000,True,6319,8.799711,True
bidirectional_dijkstra,3607,8001483703,9410518208,4138.945000,True,9026,12.939482,True
bidirectional_dijkstra,3608,7498428586,5454496157,6157.119000,True,12846,18.851445,True
bidirectional_dijkstra,3609,10804032079,4614795578,1759.913000,True,1067,1.321405,True
bidirectional_dijkstra,3610,411018958,9768669304,3455.754000,True,5955,8.134735,True
bidirectional_dijkstra,3611,4463858994,10908579851,5128.774000,True,12575,18.470504,True
bidirectional_dijkstra,3612,4452315908,4492973969,5769.913000,True,15436,21.909085,True
bidirectional_dijkstra,3613,9313283596,8767990472,5097.174000,True,10707,15.022237,True
bidirectional_dijkstra,3614,5306571216,12173740994,899.408000,True,241,0.300991,True
bidirectional_dijkstra,3615,5305637330,8432069756,274.463000,True,50,0.051561,True
bidirectional_dijkstra,3616,128669172,11358846990,inf,False,3,0.005237,True
bidirectional_dijkstra,3617,10934457121,6380903798,4735.085000,True,13466,19.316148,True
bidirectional_dijkstra,3618,3392710660,8091600938,3537.567000,True,5222,7.405916,True
bidirectional_dijkstra,3619,286968787,513925584,2556.441000,True,1717,2.063883,True
bidirectional_dijkstra,3620,10916368719,429432804,4952.086000,True,12106,17.083331,True
bidirectional_dijkstra,3621,5305637330,4773506910,7059.253000,True,22568,32.719745,True
bidirectional_dijkstra,3622,10893856742,5476877545,5294.519000,True,16101,23.763758,True
bidirectional_dijkstra,3623,3130311623,1386063702,1320.881000,True,105,0.119392,True
bidirectional_dijkstra,3624,257735446,5297868229,2302.862000,True,1479,1.804927,True
bidirectional_dijkstra,3625,1788788569,1920067541,7553.808000,True,31830,47.964200,True
bidirectional_dijkstra,3626,1842003004,1725589519,9700.705000,True,45757,62.707086,True
bidirectional_dijkstra,3627,1887601134,2250873409,1313.224000,True,322,0.293540,True
bidirectional_dijkstra,3628,5305837223,4751483691,256.323000,True,30,0.032930,True
bidirectional_dijkstra,3629,423185164,1594804691,1268.112000,True,414,0.388552,True
bidirectional_dijkstra,3630,2460613849,8341803235,3947.063000,True,7621,8.415442,True
bidirectional_dijkstra,3631,6241825003,12163220170,4402.891000,True,8000,8.563508,True
bidirectional_dijkstra,3632,12064527958,504782514,4225.720000,True,6303,7.050674,True
bidirectional_dijkstra,3633,10858818879,8291677636,1407.662000,True,1102,1.097442,True
bidirectional_dijkstra,3635,12619487984,479235681,3767.761000,True,5648,5.870350,True
bidirectional_dijkstra,3636,4488753662,1092997350,3897.776000,True,6738,7.204495,True
bidirectional_dijkstra,3637,12458783088,432578800,3651.415000,True,6814,7.150644,True
